sentance_id>sentance
231>Reinigung der Kabinenabschlusstüren (Türblätter, Spaltmaß, Rollen, Laufschienen & Schwelle, Verriegelung, Lichtschranke, Riegelmagnet, Türkontakte, Mechanik & elektrische Einrichtung) ST Schachttür-Modul: Kontrolle, Überprüfung und ggf.
232>Reinigung der Schachtabschlusstüren (Türblätter, Mechanik, Anschläge, Laufschienen & Schwellen, Notentriegelung, Türverriegelung / Kontakte, Dämpfer, Riegelmagnet/-Kurve, Glasscheiben)
233>BM Basis-Modul: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
234>Durchführung einer Schachtinspektion inkl.
235>aller Türen und der sich im Schacht befindlichen Elemente, der Schachtgrube sowie des Antriebs- und Bremssystems;
236>Überprüfung der Notrufverbindung, aller Bedienelemente, des Kabineninnenraumes und der Notbeleuchtung.
237>TA Türantriebs-Modul: Kontrolle, Überprüfung und ggf. 
238>Reinigung der Kabinenabschlusstüren (Türblätter, Spaltmaß, Rollen, Laufschienen & Schwelle, Verriegelung, Lichtschranke, Riegelmagnet, Türkontakte, Mechanik & elektrische Einrichtung) ST Schachttür-Modul: Kontrolle, Überprüfung und ggf.
239>Reinigung der Schachtabschlusstüren (Türblätter, Mechanik, Anschläge, Laufschienen & Schwellen, Notentriegelung, Türverriegelung / Kontakte, Dämpfer, Riegelmagnet/-Kurve, Glasscheiben)
240>BI Basis Inspektion: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
241>Überprüfung der Türfunktionen, der Bedienelemente und des Notrufs;
242>Kontrolle des Kabineninnenraumes.
243>Ebenfalls eine Sichtkontrolle der Schachtgrube.
244>SI Signalisations-Modul: Kontrolle, Überprüfung und ggf.
245>Reinigung der Anzeigen sowie den Tastern und Schaltern in jeder Etage und in der Aufzugskabine.
246>BI Basis Inspektion: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
247>Überprüfung der Türfunktionen, der Bedienelemente und des Notrufs;
248>Kontrolle des Kabineninnenraumes.
249>Ebenfalls eine Sichtkontrolle der Schachtgrube.
250>SI Signalisations-Modul: Kontrolle, Überprüfung und ggf.
251>Reinigung der Anzeigen sowie den Tastern und Schaltern in jeder Etage und in der Aufzugskabine.
252>BI Basis Inspektion: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
253>Überprüfung der Türfunktionen, der Bedienelemente und des Notrufs;
254>Kontrolle des Kabineninnenraumes.
255>Ebenfalls eine Sichtkontrolle der Schachtgrube.
256>SI Signalisations-Modul: Kontrolle, Überprüfung und ggf.
257>Reinigung der Anzeigen sowie den Tastern und Schaltern in jeder Etage und in der Aufzugskabine.
258>BM Basis-Modul: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
259>Durchführung einer Schachtinspektion inkl.
260>aller Türen und der sich im Schacht befindlichen Elemente, der Schachtgrube sowie des Antriebs- und Bremssystems;
261>Überprüfung der Notrufverbindung, aller Bedienelemente, des Kabineninnenraumes und der Notbeleuchtung.
262>TA Türantriebs-Modul: Kontrolle, Überprüfung und ggf.
263>Reinigung der Kabinenabschlusstüren (Türblätter, Spaltmaß, Rollen, Laufschienen & Schwelle, Verriegelung, Lichtschranke, Riegelmagnet, Türkontakte, Mechanik & elektrische Einrichtung) ST Schachttür-Modul: Kontrolle, Überprüfung und ggf.
264>Reinigung der Schachtabschlusstüren (Türblätter, Mechanik, Anschläge, Laufschienen & Schwellen, Notentriegelung, Türverriegelung / Kontakte, Dämpfer, Riegelmagnet/-Kurve, Glasscheiben) MX: MX Check
265>BI Basis Inspektion: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
266>Überprüfung der Türfunktionen, der Bedienelemente und des Notrufs;
267>Kontrolle des Kabineninnenraumes.
268>Ebenfalls eine Sichtkontrolle der Schachtgrube.
269>SI Signalisations-Modul: Kontrolle, Überprüfung und ggf.
270>Reinigung der Anzeigen sowie den Tastern und Schaltern in jeder Etage und in der Aufzugskabine.
271>BI Basis Inspektion: Kontrolle des Fahrverhaltens bei der Auf- & Abwärtsfahrt inklusive der Bündigkeit;
272>Überprüfung der Türfunktionen, der Bedienelemente und des Notrufs;
273>Kontrolle des Kabineninnenraumes.
274>Ebenfalls eine Sichtkontrolle der Schachtgrube.
275>SI Signalisations-Modul: Kontrolle, Überprüfung und ggf.
276>Reinigung der Anzeigen sowie den Tastern und Schaltern in jeder Etage und in der Aufzugskabine.
277>WS:Wartungspaket Schachtentrauchung Prüfung und Reinigung aller gemäß Herstellerangaben zu prüfenden Komponenten des Schachtenrauchungssystems (z.B. Filter. etc)
